Tenacity at Break (Standard),"0.22849",N/tex
Tensile extension at Break (Standard),"64.67944",mm
Tenacity at Yield ,,N/tex

Time,Extension,Load,Tensile strain (Extension),Tensile stress,Tenacity,Tensile extension
"14.80000","14.77937","0.85522","0.46186","0.14254","0.85522","14.77937"
"14.90000","14.87944","0.87735","0.46498","0.14623","0.87735","14.87944"
"15.00000","14.97951","0.91785","0.46811","0.15297","0.91785","14.97951"
"15.10000","15.07952","0.91331","0.47123","0.15222","0.91331","15.07952"
"15.20000","15.17939","0.84714","0.47436","0.14119","0.84714","15.17939"
"15.30000","15.27933","0.87964","0.47748","0.14661","0.87964","15.27933"
"15.40000","15.37949","0.85486","0.48061","0.14248","0.85486","15.37949"
"15.50000","15.47952","0.89604","0.48373","0.14934","0.89604","15.47952"
"15.60000","15.57934","0.89298","0.48685","0.14883","0.89298","15.57934"
"15.70000","15.67934","0.95853","0.48998","0.15976","0.95853","15.67934"
"15.80000","15.77950","0.94816","0.49311","0.15803","0.94816","15.77950"
"15.90000","15.87950","0.95527","0.49623","0.15921","0.95527","15.87950"
"16.00000","15.97939","0.88221","0.49936","0.14704","0.88221","15.97939"
"16.10000","16.07943","0.93857","0.50248","0.15643","0.93857","16.07943"
"16.20000","16.17949","0.92126","0.50561","0.15354","0.92126","16.17949"
"16.30000","16.27952","0.98997","0.50873","0.16499","0.98997","16.27952"
"16.40000","16.37940","0.91998","0.51186","0.15333","0.91998","16.37940"
"16.50000","16.47937","0.98168","0.51498","0.16361","0.98168","16.47937"
"16.60000","16.57951","0.93949","0.51811","0.15658","0.93949","16.57951"
"16.70000","16.67950","0.85340","0.52123","0.14223","0.85340","16.67950"
"16.80000","16.77945","0.96937","0.52436","0.16156","0.96937","16.77945"
"16.90000","16.87939","0.99303","0.52748","0.16550","0.99303","16.87939"
"17.00000","16.97947","1.01398","0.53061","0.16900","1.01398","16.97947"
"17.10000","17.07951","0.97480","0.53373","0.16247","0.97480","17.07951"
"17.20000","17.17942","1.01449","0.53686","0.16908","1.01449","17.17942"
"17.30000","17.27938","1.00475","0.53998","0.16746","1.00475","17.27938"
"17.40000","17.37954","1.01968","0.54311","0.16995","1.01968","17.37954"
"17.50000","17.47956","0.99010","0.54624","0.16502","0.99010","17.47956"
"17.60000","17.57938","0.97347","0.54936","0.16224","0.97347","17.57938"
"17.70000","17.67936","1.02891","0.55248","0.17148","1.02891","17.67936"
"17.80000","17.77951","1.00886","0.55561","0.16814","1.00886","17.77951"
"17.90000","17.87958","1.00334","0.55874","0.16722","1.00334","17.87958"
"18.00000","17.97939","1.02374","0.56186","0.17062","1.02374","17.97939"
"18.10000","18.07936","1.05941","0.56498","0.17657","1.05941","18.07936"
"18.20000","18.17951","1.10752","0.56811","0.18459","1.10752","18.17951"
"18.30000","18.27949","1.07193","0.57123","0.17865","1.07193","18.27949"
"18.40000","18.37937","1.02125","0.57436","0.17021","1.02125","18.37937"
"18.50000","18.47944","1.07774","0.57748","0.17962","1.07774","18.47944"
"18.60000","18.57953","1.04456","0.58061","0.17409","1.04456","18.57953"
"18.70000","18.67957","1.07926","0.58374","0.17988","1.07926","18.67957"
"18.80000","18.77942","1.01010","0.58686","0.16835","1.01010","18.77942"
"18.90000","18.87940","1.10158","0.58998","0.18360","1.10158","18.87940"
"19.00000","18.97947","1.10536","0.59311","0.18423","1.10536","18.97947"
"19.10000","19.07948","1.09573","0.59623","0.18262","1.09573","19.07948"
"19.20000","19.17947","1.10831","0.59936","0.18472","1.10831","19.17947"
"19.30000","19.27941","1.02210","0.60248","0.17035","1.02210","19.27941"
"19.40000","19.37951","1.05557","0.60561","0.17593","1.05557","19.37951"
"19.50000","19.47960","1.18898","0.60874","0.19816","1.18898","19.47960"
"19.60000","19.57947","1.08239","0.61186","0.18040","1.08239","19.57947"
"19.70000","19.67943","1.14226","0.61498","0.19038","1.14226","19.67943"
"19.80000","19.77955","1.19539","0.61811","0.19923","1.19539","19.77955"
"19.90000","19.87958","1.10074","0.62124","0.18346","1.10074","19.87958"
"20.00000","19.97943","1.10869","0.62436","0.18478","1.10869","19.97943"
"20.10000","20.07940","1.13469","0.62748","0.18911","1.13469","20.07940"
"20.20000","20.17953","1.10522","0.63061","0.18420","1.10522","20.17953"
"20.30000","20.27958","1.14719","0.63374","0.19120","1.14719","20.27958"
"20.40000","20.37946","1.18305","0.63686","0.19717","1.18305","20.37946"
"20.50000","20.47943","1.17440","0.63998","0.19573","1.17440","20.47943"
"20.60000","20.57954","1.21408","0.64311","0.20235","1.21408","20.57954"
"20.70000","20.67953","1.14604","0.64624","0.19101","1.14604","20.67953"
"20.80000","20.77945","1.14682","0.64936","0.19114","1.14682","20.77945"
"20.90000","20.87946","1.20159","0.65248","0.20026","1.20159","20.87946"
"21.00000","20.97954","1.15635","0.65561","0.19273","1.15635","20.97954"
"21.10000","21.07957","1.24655","0.65874","0.20776","1.24655","21.07957"
"21.20000","21.17946","1.26000","0.66186","0.21000","1.26000","21.17946"
"21.30000","21.27946","1.18785","0.66498","0.19798","1.18785","21.27946"
"21.40000","21.37954","1.23594","0.66811","0.20599","1.23594","21.37954"
"21.50000","21.47956","1.14651","0.67124","0.19108","1.14651","21.47956"
"21.60000","21.57950","1.22634","0.67436","0.20439","1.22634","21.57950"
"21.70000","21.67948","1.27673","0.67748","0.21279","1.27673","21.67948"
"21.80000","21.77954","1.25109","0.68061","0.20852","1.25109","21.77954"
"21.90000","21.87961","1.26592","0.68374","0.21099","1.26592","21.87961"
"22.00000","21.97944","1.27790","0.68686","0.21298","1.27790","21.97944"
"22.10000","22.07943","1.22035","0.68998","0.20339","1.22035","22.07943"
"22.20000","22.17960","1.29077","0.69311","0.21513","1.29077","22.17960"
"22.30000","22.27965","1.29200","0.69624","0.21533","1.29200","22.27965"
"22.40000","22.37952","1.25837","0.69936","0.20973","1.25837","22.37952"
"22.50000","22.47942","1.29591","0.70248","0.21599","1.29591","22.47942"
"22.60000","22.57954","1.34292","0.70561","0.22382","1.34292","22.57954"
"22.70000","22.67960","1.24715","0.70874","0.20786","1.24715","22.67960"
"22.80000","22.77949","1.31747","0.71186","0.21958","1.31747","22.77949"
"22.90000","22.87948","1.25938","0.71498","0.20990","1.25938","22.87948"
"23.00000","22.97960","1.33470","0.71811","0.22245","1.33470","22.97960"
"23.10000","23.07961","1.32715","0.72124","0.22119","1.32715","23.07961"
"23.20000","23.17954","1.31692","0.72436","0.21949","1.31692","23.17954"
"23.30000","23.27950","1.36849","0.72748","0.22808","1.36849","23.27950"
"23.40000","23.37955","1.36460","0.73061","0.22743","1.36460","23.37955"
"23.50000","23.47963","1.33623","0.73374","0.22270","1.33623","23.47963"
"23.60000","23.57953","1.36672","0.73686","0.22779","1.36672","23.57953"
"23.70000","23.67944","1.40110","0.73998","0.23352","1.40110","23.67944"
"23.80000","23.77952","1.42304","0.74311","0.23717","1.42304","23.77952"
"23.90000","23.87959","1.40018","0.74624","0.23336","1.40018","23.87959"
"24.00000","23.97954","1.31233","0.74936","0.21872","1.31233","23.97954"
"24.10000","24.07945","1.36809","0.75248","0.22801","1.36809","24.07945"
"24.20000","24.17955","1.41018","0.75561","0.23503","1.41018","24.17955"
"24.30000","24.27964","1.39511","0.75874","0.23252","1.39511","24.27964"
"24.40000","24.37954","1.40027","0.76186","0.23338","1.40027","24.37954"
"24.50000","24.47946","1.39186","0.76498","0.23198","1.39186","24.47946"
"24.60000","24.57957","1.40007","0.76811","0.23334","1.40007","24.57957"
"24.70000","24.67967","1.44647","0.77124","0.24108","1.44647","24.67967"
"24.80000","24.77954","1.44838","0.77436","0.24140","1.44838","24.77954"
"24.90000","24.87950","1.40476","0.77748","0.23413","1.40476","24.87950"
"25.00000","24.97961","1.48098","0.78061","0.24683","1.48098","24.97961"
"25.10000","25.07966","1.42543","0.78374","0.23757","1.42543","25.07966"
"25.20000","25.17954","1.50140","0.78686","0.25023","1.50140","25.17954"
"25.30000","25.27950","1.46642","0.78998","0.24440","1.46642","25.27950"
"25.40000","25.37958","1.46848","0.79311","0.24475","1.46848","25.37958"
"25.50000","25.47957","1.51615","0.79624","0.25269","1.51615","25.47957"
"25.60000","25.57957","1.53368","0.79936","0.25561","1.53368","25.57957"
"25.70000","25.67952","1.42283","0.80248","0.23714","1.42283","25.67952"
"25.80000","25.77958","1.53410","0.80561","0.25568","1.53410","25.77958"
"25.90000","25.87966","1.46227","0.80874","0.24371","1.46227","25.87966"
"26.00000","25.97957","1.52855","0.81186","0.25476","1.52855","25.97957"
"26.10000","26.07944","1.56339","0.81498","0.26056","1.56339","26.07944"
"26.20000","26.17952","1.54783","0.81811","0.25797","1.54783","26.17952"
"26.30000","26.27963","1.51301","0.82124","0.25217","1.51301","26.27963"
"26.40000","26.37959","1.54418","0.82436","0.25736","1.54418","26.37959"
"26.50000","26.47952","1.52709","0.82749","0.25452","1.52709","26.47952"
"26.60000","26.57955","1.61243","0.83061","0.26874","1.61243","26.57955"
"26.70000","26.67967","1.54050","0.83374","0.25675","1.54050","26.67967"
"26.80000","26.77957","1.62817","0.83686","0.27136","1.62817","26.77957"
"26.90000","26.87946","1.55029","0.83998","0.25838","1.55029","26.87946"
"27.00000","26.97955","1.53605","0.84311","0.25601","1.53605","26.97955"
"27.10000","27.07963","1.54011","0.84624","0.25668","1.54011","27.07963"
"27.20000","27.17955","1.60140","0.84936","0.26690","1.60140","27.17955"
"27.30000","27.27951","1.59039","0.85248","0.26506","1.59039","27.27951"
"27.40000","27.37960","1.61053","0.85561","0.26842","1.61053","27.37960"
"27.50000","27.47958","1.70002","0.85874","0.28334","1.70002","27.47958"
"27.60000","27.57951","1.54300","0.86186","0.25717","1.54300","27.57951"
"27.70000","27.67950","1.66015","0.86498","0.27669","1.66015","27.67950"
"27.80000","27.77957","1.62703","0.86811","0.27117","1.62703","27.77957"
"27.90000","27.87962","1.68094","0.87124","0.28016","1.68094","27.87962"
"28.00000","27.97963","1.61811","0.87436","0.26969","1.61811","27.97963"
"28.10000","28.07950","1.64674","0.87748","0.27446","1.64674","28.07950"
"28.20000","28.17957","1.67608","0.88061","0.27935","1.67608","28.17957"
"28.30000","28.27964","1.68956","0.88374","0.28159","1.68956","28.27964"
"28.40000","28.37955","1.63684","0.88686","0.27281","1.63684","28.37955"
"28.50000","28.47946","1.69668","0.88998","0.28278","1.69668","28.47946"
"28.60000","28.57952","1.71053","0.89311","0.28509","1.71053","28.57952"
"28.70000","28.67965","1.63278","0.89624","0.27213","1.63278","28.67965"
"28.80000","28.77955","1.71317","0.89936","0.28553","1.71317","28.77955"
"28.90000","28.87945","1.68108","0.90248","0.28018","1.68108","28.87945"
"29.00000","28.97953","1.69388","0.90561","0.28231","1.69388","28.97953"
"29.10000","29.07966","1.71215","0.90874","0.28536","1.71215","29.07966"
"29.20000","29.17956","1.78426","0.91186","0.29738","1.78426","29.17956"
"29.30000","29.27942","1.73486","0.91498","0.28914","1.73486","29.27942"
"29.40000","29.37959","1.76900","0.91811","0.29483","1.76900","29.37959"
"29.50000","29.47962","1.74972","0.92124","0.29162","1.74972","29.47962"
"29.60000","29.57950","1.73951","0.92436","0.28992","1.73951","29.57950"
"29.70000","29.67945","1.72655","0.92748","0.28776","1.72655","29.67945"
"29.80000","29.77954","1.75747","0.93061","0.29291","1.75747","29.77954"
"29.90000","29.87958","1.77400","0.93374","0.29567","1.77400","29.87958"
"30.00000","29.97954","1.78371","0.93686","0.29728","1.78371","29.97954"
"30.10000","30.07948","1.80469","0.93998","0.30078","1.80469","30.07948"
"30.20000","30.17947","1.79790","0.94311","0.29965","1.79790","30.17947"
"30.30000","30.27961","1.81715","0.94624","0.30286","1.81715","30.27961"
"30.40000","30.37958","1.84580","0.94936","0.30763","1.84580","30.37958"
"30.50000","30.47936","1.79176","0.95248","0.29863","1.79176","30.47936"
"30.60000","30.57948","1.82795","0.95561","0.30466","1.82795","30.57948"
"30.70000","30.67961","1.83440","0.95874","0.30573","1.83440","30.67961"
"30.80000","30.77956","1.82178","0.96186","0.30363","1.82178","30.77956"
"30.90000","30.87942","1.83684","0.96498","0.30614","1.83684","30.87942"
"31.00000","30.97946","1.88583","0.96811","0.31431","1.88583","30.97946"
"31.10000","31.07961","1.82562","0.97124","0.30427","1.82562","31.07961"
"31.20000","31.17955","1.85138","0.97436","0.30856","1.85138","31.17955"
"31.30000","31.27942","1.90248","0.97748","0.31708","1.90248","31.27942"
"31.40000","31.37951","1.82631","0.98061","0.30439","1.82631","31.37951"
"31.50000","31.47961","1.91749","0.98374","0.31958","1.91749","31.47961"
"31.60000","31.57953","1.85800","0.98686","0.30967","1.85800","31.57953"
"31.70000","31.67945","1.90191","0.98998","0.31699","1.90191","31.67945"
"31.80000","31.77950","1.96870","0.99311","0.32812","1.96870","31.77950"
"31.90000","31.87956","1.84757","0.99624","0.30793","1.84757","31.87956"
"32.00000","31.97951","1.89586","0.99936","0.31598","1.89586","31.97951"
"32.10000","32.07941","1.97364","1.00248","0.32894","1.97364","32.07941"
"32.20000","32.17950","1.92826","1.00561","0.32138","1.92826","32.17950"
"32.30000","32.27953","1.89308","1.00874","0.31551","1.89308","32.27953"
"32.40000","32.37952","1.91816","1.01186","0.31969","1.91816","32.37952"
"32.50000","32.47940","1.92592","1.01498","0.32099","1.92592","32.47940"
"32.60000","32.57938","2.00606","1.01811","0.33434","2.00606","32.57938"
"32.70000","32.67957","1.99193","1.02124","0.33199","1.99193","32.67957"
"32.80000","32.77953","2.00315","1.02436","0.33386","2.00315","32.77953"
"32.90000","32.87942","1.98815","1.02748","0.33136","1.98815","32.87942"
"33.00000","32.97946","1.95516","1.03061","0.32586","1.95516","32.97946"
"33.10000","33.07956","1.92728","1.03374","0.32121","1.92728","33.07956"
"33.20000","33.17952","1.98454","1.03686","0.33076","1.98454","33.17952"
"33.30000","33.27940","2.04509","1.03998","0.34085","2.04509","33.27940"
"33.40000","33.37938","2.03192","1.04311","0.33865","2.03192","33.37938"
"33.50000","33.47959","2.02146","1.04624","0.33691","2.02146","33.47959"
"33.60000","33.57952","2.02988","1.04936","0.33831","2.02988","33.57952"
"33.70000","33.67943","2.03003","1.05248","0.33834","2.03003","33.67943"
"33.80000","33.77945","2.04005","1.05561","0.34001","2.04005","33.77945"
"33.90000","33.87955","2.04997","1.05874","0.34166","2.04997","33.87955"
"34.00000","33.97946","2.07792","1.06186","0.34632","2.07792","33.97946"
"34.10000","34.07936","2.07554","1.06498","0.34592","2.07554","34.07936"
"34.20000","34.17941","2.07027","1.06811","0.34504","2.07027","34.17941"
"34.30000","34.27953","2.12978","1.07124","0.35496","2.12978","34.27953"
"34.40000","34.37947","2.01853","1.07436","0.33642","2.01853","34.37947"
"34.50000","34.47940","2.06772","1.07748","0.34462","2.06772","34.47940"
"34.60000","34.57945","2.08069","1.08061","0.34678","2.08069","34.57945"
"34.70000","34.67949","2.10863","1.08373","0.35144","2.10863","34.67949"
"34.80000","34.77952","2.18669","1.08686","0.36445","2.18669","34.77952"
"34.90000","34.87942","2.11402","1.08998","0.35234","2.11402","34.87942"
"35.00000","34.97939","2.17749","1.09311","0.36292","2.17749","34.97939"
"35.10000","35.07951","2.15282","1.09623","0.35880","2.15282","35.07951"
"35.20000","35.17953","2.12610","1.09936","0.35435","2.12610","35.17953"
"35.30000","35.27936","2.14244","1.10248","0.35707","2.14244","35.27936"
"35.40000","35.37939","2.20060","1.10561","0.36677","2.20060","35.37939"
"35.50000","35.47955","2.10742","1.10874","0.35124","2.10742","35.47955"
"35.60000","35.57946","2.15490","1.11186","0.35915","2.15490","35.57946"
"35.70000","35.67936","2.19906","1.11498","0.36651","2.19906","35.67936"
"35.80000","35.77935","2.17468","1.11810","0.36245","2.17468","35.77935"
"35.90000","35.87950","2.22503","1.12123","0.37084","2.22503","35.87950"
"36.00000","35.97948","2.24471","1.12436","0.37412","2.24471","35.97948"
"36.10000","36.07935","2.20605","1.12748","0.36767","2.20605","36.07935"
"36.20000","36.17939","2.24888","1.13061","0.37481","2.24888","36.17939"
"36.30000","36.27953","2.29843","1.13374","0.38307","2.29843","36.27953"
"36.40000","36.37949","2.21282","1.13686","0.36880","2.21282","36.37949"
"36.50000","36.47941","2.35075","1.13998","0.39179","2.35075","36.47941"
"36.60000","36.57939","2.26357","1.14311","0.37726","2.26357","36.57939"
"36.70000","36.67952","2.22464","1.14623","0.37077","2.22464","36.67952"
"36.80000","36.77948","2.29384","1.14936","0.38231","2.29384","36.77948"
"36.90000","36.87939","2.20784","1.15248","0.36797","2.20784","36.87939"
"37.00000","36.97938","2.32927","1.15561","0.38821","2.32927","36.97938"
