Tenacity at Break (Standard),"0.25506",N/tex
Tensile extension at Break (Standard),"108.94954",mm
Tenacity at Yield ,,N/tex

Time,Extension,Load,Tensile strain (Extension),Tensile stress,Tenacity,Tensile extension
"6.30000","6.27941","0.26178","0.19623","0.04363","0.26178","6.27941"
"6.40000","6.37945","0.32105","0.19936","0.05351","0.32105","6.37945"
"6.50000","6.47952","0.28092","0.20248","0.04682","0.28092","6.47952"
"6.60000","6.57950","0.41213","0.20561","0.06869","0.41213","6.57950"
"6.70000","6.67939","0.36244","0.20873","0.06041","0.36244","6.67939"
"6.80000","6.77933","0.34872","0.21185","0.05812","0.34872","6.77933"
"6.90000","6.87949","0.34695","0.21498","0.05782","0.34695","6.87949"
"7.00000","6.97957","0.34627","0.21811","0.05771","0.34627","6.97957"
"7.10000","7.07934","0.35345","0.22123","0.05891","0.35345","7.07934"
"7.20000","7.17929","0.40861","0.22435","0.06810","0.40861","7.17929"
"7.30000","7.27953","0.46061","0.22749","0.07677","0.46061","7.27953"
"7.40000","7.37951","0.39263","0.23061","0.06544","0.39263","7.37951"
"7.50000","7.47940","0.40326","0.23373","0.06721","0.40326","7.47940"
"7.60000","7.57942","0.35311","0.23686","0.05885","0.35311","7.57942"
"7.70000","7.67951","0.36869","0.23998","0.06145","0.36869","7.67951"
"7.80000","7.77950","0.45871","0.24311","0.07645","0.45871","7.77950"
"7.90000","7.87934","0.46255","0.24623","0.07709","0.46255","7.87934"
"8.00000","7.97942","0.42292","0.24936","0.07049","0.42292","7.97942"
"8.10000","8.07949","0.34371","0.25248","0.05728","0.34371","8.07949"
"8.20000","8.17955","0.39447","0.25561","0.06575","0.39447","8.17955"
"8.30000","8.27946","0.37467","0.25873","0.06245","0.37467","8.27946"
"8.40000","8.37939","0.39381","0.26186","0.06563","0.39381","8.37939"
"8.50000","8.47947","0.45309","0.26498","0.07552","0.45309","8.47947"
"8.60000","8.57947","0.45427","0.26811","0.07571","0.45427","8.57947"
"8.70000","8.67941","0.39463","0.27123","0.06577","0.39463","8.67941"
"8.80000","8.77942","0.40681","0.27436","0.06780","0.40681","8.77942"
"8.90000","8.87954","0.41370","0.27749","0.06895","0.41370","8.87954"
"9.00000","8.97957","0.52774","0.28061","0.08796","0.52774","8.97957"
"9.10000","9.07939","0.49742","0.28373","0.08290","0.49742","9.07939"
"9.20000","9.17936","0.44827","0.28685","0.07471","0.44827","9.17936"
"9.30000","9.27953","0.46179","0.28999","0.07696","0.46179","9.27953"
"9.40000","9.37960","0.41382","0.29311","0.06897","0.41382","9.37960"
"9.50000","9.47939","0.46027","0.29623","0.07671","0.46027","9.47939"
"9.60000","9.57930","0.52908","0.29935","0.08818","0.52908","9.57930"
"9.70000","9.67951","0.48934","0.30248","0.08156","0.48934","9.67951"
"9.80000","9.77950","0.44403","0.30561","0.07401","0.44403","9.77950"
"9.90000","9.87941","0.48752","0.30873","0.08125","0.48752","9.87941"
"10.00000","9.97943","0.50822","0.31186","0.08470","0.50822","9.97943"
"10.10000","10.07951","0.50035","0.31498","0.08339","0.50035","10.07951"
"10.20000","10.17955","0.51125","0.31811","0.08521","0.51125","10.17955"
"10.30000","10.27944","0.55225","0.32123","0.09204","0.55225","10.27944"
"10.40000","10.37940","0.54022","0.32436","0.09004","0.54022","10.37940"
"10.50000","10.47948","0.48683","0.32748","0.08114","0.48683","10.47948"
"10.60000","10.57950","0.54891","0.33061","0.09148","0.54891","10.57950"
"10.70000","10.67947","0.55996","0.33373","0.09333","0.55996","10.67947"
"10.80000","10.77941","0.52717","0.33686","0.08786","0.52717","10.77941"
"10.90000","10.87951","0.55459","0.33998","0.09243","0.55459","10.87951"
"11.00000","10.97960","0.53536","0.34311","0.08923","0.53536","10.97960"
"11.10000","11.07947","0.53437","0.34623","0.08906","0.53437","11.07947"
"11.20000","11.17943","0.57237","0.34936","0.09539","0.57237","11.17943"
"11.30000","11.27954","0.55445","0.35249","0.09241","0.55445","11.27954"
"11.40000","11.37957","0.53783","0.35561","0.08964","0.53783","11.37957"
"11.50000","11.47944","0.53926","0.35873","0.08988","0.53926","11.47944"
"11.60000","11.57938","0.50047","0.36186","0.08341","0.50047","11.57938"
"11.70000","11.67955","0.58445","0.36499","0.09741","0.58445","11.67955"
"11.80000","11.77963","0.58135","0.36811","0.09689","0.58135","11.77963"
"11.90000","11.87945","0.61010","0.37123","0.10168","0.61010","11.87945"
"12.00000","11.97940","0.56683","0.37436","0.09447","0.56683","11.97940"
"12.10000","12.07956","0.56761","0.37749","0.09460","0.56761","12.07956"
"12.20000","12.17954","0.57732","0.38061","0.09622","0.57732","12.17954"
"12.30000","12.27945","0.57373","0.38373","0.09562","0.57373","12.27945"
"12.40000","12.37946","0.58523","0.38686","0.09754","0.58523","12.37946"
"12.50000","12.47953","0.59029","0.38999","0.09838","0.59029","12.47953"
"12.60000","12.57958","0.56762","0.39311","0.09460","0.56762","12.57958"
"12.70000","12.67947","0.59017","0.39623","0.09836","0.59017","12.67947"
"12.80000","12.77946","0.61344","0.39936","0.10224","0.61344","12.77946"
"12.90000","12.87953","0.58271","0.40249","0.09712","0.58271","12.87953"
"13.00000","12.97958","0.67055","0.40561","0.11176","0.67055","12.97958"
"13.10000","13.07952","0.65512","0.40873","0.10919","0.65512","13.07952"
"13.20000","13.17949","0.65752","0.41186","0.10959","0.65752","13.17949"
"13.30000","13.27953","0.56898","0.41499","0.09483","0.56898","13.27953"
"13.40000","13.37962","0.62462","0.41811","0.10410","0.62462","13.37962"
"13.50000","13.47943","0.59217","0.42123","0.09869","0.59217","13.47943"
"13.60000","13.57944","0.65813","0.42436","0.10969","0.65813","13.57944"
"13.70000","13.67959","0.58834","0.42749","0.09806","0.58834","13.67959"
"13.80000","13.77965","0.64032","0.43061","0.10672","0.64032","13.77965"
"13.90000","13.87952","0.61649","0.43373","0.10275","0.61649","13.87952"
"14.00000","13.97941","0.63189","0.43686","0.10531","0.63189","13.97941"
"14.10000","14.07957","0.64651","0.43999","0.10775","0.64651","14.07957"
"14.20000","14.17962","0.71523","0.44311","0.11920","0.71523","14.17962"
"14.30000","14.27947","0.66084","0.44623","0.11014","0.66084","14.27947"
"14.40000","14.37946","0.64050","0.44936","0.10675","0.64050","14.37946"
"14.50000","14.47962","0.64470","0.45249","0.10745","0.64470","14.47962"
"14.60000","14.57962","0.61064","0.45561","0.10177","0.61064","14.57962"
"14.70000","14.67954","0.70996","0.45874","0.11833","0.70996","14.67954"
"14.80000","14.77951","0.68607","0.46186","0.11435","0.68607","14.77951"
"14.90000","14.87955","0.71897","0.46499","0.11983","0.71897","14.87955"
"15.00000","14.97962","0.70279","0.46811","0.11713","0.70279","14.97962"
"15.10000","15.07952","0.68267","0.47124","0.11378","0.68267","15.07952"
"15.20000","15.17946","0.75310","0.47436","0.12552","0.75310","15.17946"
"15.30000","15.27952","0.76066","0.47749","0.12678","0.76066","15.27952"
"15.40000","15.37961","0.72003","0.48061","0.12000","0.72003","15.37961"
"15.50000","15.47955","0.70847","0.48374","0.11808","0.70847","15.47955"
"15.60000","15.57944","0.74043","0.48686","0.12340","0.74043","15.57944"
"15.70000","15.67954","0.69657","0.48999","0.11609","0.69657","15.67954"
"15.80000","15.77964","0.73940","0.49311","0.12323","0.73940","15.77964"
"15.90000","15.87955","0.80610","0.49624","0.13435","0.80610","15.87955"
"16.00000","15.97945","0.76206","0.49936","0.12701","0.76206","15.97945"
"16.10000","16.07954","0.66320","0.50249","0.11053","0.66320","16.07954"
"16.20000","16.17969","0.74865","0.50562","0.12478","0.74865","16.17969"
"16.30000","16.27954","0.71666","0.50874","0.11944","0.71666","16.27954"
"16.40000","16.37951","0.72420","0.51186","0.12070","0.72420","16.37951"
"16.50000","16.47961","0.77602","0.51499","0.12934","0.77602","16.47961"
"16.60000","16.57965","0.78001","0.51811","0.13000","0.78001","16.57965"
"16.70000","16.67953","0.78245","0.52124","0.13041","0.78245","16.67953"
"16.80000","16.77950","0.72823","0.52436","0.12137","0.72823","16.77950"
"16.90000","16.87957","0.77137","0.52749","0.12856","0.77137","16.87957"
"17.00000","16.97958","0.82467","0.53061","0.13745","0.82467","16.97958"
"17.10000","17.07956","0.83688","0.53374","0.13948","0.83688","17.07956"
"17.20000","17.17953","0.79164","0.53686","0.13194","0.79164","17.17953"
"17.30000","17.27959","0.74736","0.53999","0.12456","0.74736","17.27959"
"17.40000","17.37966","0.79282","0.54311","0.13214","0.79282","17.37966"
"17.50000","17.47957","0.78468","0.54624","0.13078","0.78468","17.47957"
"17.60000","17.57945","0.81341","0.54936","0.13557","0.81341","17.57945"
"17.70000","17.67948","0.84140","0.55248","0.14023","0.84140","17.67948"
"17.80000","17.77963","0.83519","0.55561","0.13920","0.83519","17.77963"
"17.90000","17.87959","0.83693","0.55874","0.13949","0.83693","17.87959"
"18.00000","17.97950","0.72752","0.56186","0.12125","0.72752","17.97950"
"18.10000","18.07955","0.82624","0.56499","0.13771","0.82624","18.07955"
"18.20000","18.17967","0.86159","0.56811","0.14360","0.86159","18.17967"
"18.30000","18.27958","0.85887","0.57124","0.14314","0.85887","18.27958"
"18.40000","18.37945","0.87625","0.57436","0.14604","0.87625","18.37945"
"18.50000","18.47957","0.83641","0.57749","0.13940","0.83641","18.47957"
"18.60000","18.57963","0.80473","0.58061","0.13412","0.80473","18.57963"
"18.70000","18.67954","0.81632","0.58374","0.13605","0.81632","18.67954"
"18.80000","18.77951","0.86376","0.58686","0.14396","0.86376","18.77951"
"18.90000","18.87961","0.91207","0.58999","0.15201","0.91207","18.87961"
"19.00000","18.97959","0.92277","0.59311","0.15379","0.92277","18.97959"
"19.10000","19.07948","0.87405","0.59623","0.14568","0.87405","19.07948"
"19.20000","19.17948","0.80199","0.59936","0.13366","0.80199","19.17948"
"19.30000","19.27957","0.87584","0.60249","0.14597","0.87584","19.27957"
"19.40000","19.37963","0.87869","0.60561","0.14645","0.87869","19.37963"
"19.50000","19.47964","0.91298","0.60874","0.15216","0.91298","19.47964"
"19.60000","19.57949","0.93282","0.61186","0.15547","0.93282","19.57949"
"19.70000","19.67955","0.92604","0.61499","0.15434","0.92604","19.67955"
"19.80000","19.77962","0.85802","0.61811","0.14300","0.85802","19.77962"
"19.90000","19.87954","0.87603","0.62124","0.14601","0.87603","19.87954"
"20.00000","19.97948","0.92612","0.62436","0.15435","0.92612","19.97948"
"20.10000","20.07953","0.95497","0.62749","0.15916","0.95497","20.07953"
"20.20000","20.17965","0.96400","0.63061","0.16067","0.96400","20.17965"
"20.30000","20.27955","1.04927","0.63374","0.17488","1.04927","20.27955"
"20.40000","20.37945","0.87048","0.63686","0.14508","0.87048","20.37945"
"20.50000","20.47952","0.91038","0.63998","0.15173","0.91038","20.47952"
"20.60000","20.57965","0.91125","0.64311","0.15187","0.91125","20.57965"
"20.70000","20.67957","0.94466","0.64624","0.15744","0.94466","20.67957"
"20.80000","20.77945","0.96087","0.64936","0.16015","0.96087","20.77945"
"20.90000","20.87956","0.97098","0.65249","0.16183","0.97098","20.87956"
"21.00000","20.97961","0.92786","0.65561","0.15464","0.92786","20.97961"
"21.10000","21.07947","0.97735","0.65873","0.16289","0.97735","21.07947"
"21.20000","21.17947","0.86094","0.66186","0.14349","0.86094","21.17947"
"21.30000","21.27956","0.97812","0.66499","0.16302","0.97812","21.27956"
"21.40000","21.37958","1.02081","0.66811","0.17013","1.02081","21.37958"
"21.50000","21.47950","1.00670","0.67123","0.16778","1.00670","21.47950"
"21.60000","21.57949","0.94671","0.67436","0.15779","0.94671","21.57949"
"21.70000","21.67949","1.00581","0.67748","0.16763","1.00581","21.67949"
"21.80000","21.77961","0.94817","0.68061","0.15803","0.94817","21.77961"
"21.90000","21.87958","0.95981","0.68374","0.15997","0.95981","21.87958"
"22.00000","21.97934","1.02426","0.68685","0.17071","1.02426","21.97934"
"22.10000","22.07944","1.09532","0.68998","0.18255","1.09532","22.07944"
"22.20000","22.17961","0.98080","0.69311","0.16347","0.98080","22.17961"
"22.30000","22.27956","0.98347","0.69624","0.16391","0.98347","22.27956"
"22.40000","22.37945","1.02602","0.69936","0.17100","1.02602","22.37945"
"22.50000","22.47945","1.00615","0.70248","0.16769","1.00615","22.47945"
"22.60000","22.57962","1.05265","0.70561","0.17544","1.05265","22.57962"
"22.70000","22.67955","1.02091","0.70874","0.17015","1.02091","22.67955"
"22.80000","22.77938","1.05423","0.71186","0.17571","1.05423","22.77938"
"22.90000","22.87951","1.04644","0.71498","0.17441","1.04644","22.87951"
"23.00000","22.97962","1.06486","0.71811","0.17748","1.06486","22.97962"
"23.10000","23.07955","0.98728","0.72124","0.16455","0.98728","23.07955"
"23.20000","23.17944","1.08303","0.72436","0.18051","1.08303","23.17944"
"23.30000","23.27950","1.08087","0.72748","0.18015","1.08087","23.27950"
"23.40000","23.37954","1.06834","0.73061","0.17806","1.06834","23.37954"
"23.50000","23.47949","1.11971","0.73373","0.18662","1.11971","23.47949"
"23.60000","23.57944","1.02168","0.73686","0.17028","1.02168","23.57944"
"23.70000","23.67953","1.09829","0.73999","0.18305","1.09829","23.67953"
"23.80000","23.77951","1.05998","0.74311","0.17666","1.05998","23.77951"
"23.90000","23.87947","1.12492","0.74623","0.18749","1.12492","23.87947"
"24.00000","23.97942","1.03678","0.74936","0.17280","1.03678","23.97942"
"24.10000","24.07939","1.09475","0.75248","0.18246","1.09475","24.07939"
"24.20000","24.17953","1.07913","0.75561","0.17986","1.07913","24.17953"
"24.30000","24.27954","1.11961","0.75874","0.18660","1.11961","24.27954"
"24.40000","24.37942","1.03860","0.76186","0.17310","1.03860","24.37942"
"24.50000","24.47944","1.13867","0.76498","0.18978","1.13867","24.47944"
"24.60000","24.57955","1.15448","0.76811","0.19241","1.15448","24.57955"
"24.70000","24.67954","1.12845","0.77124","0.18808","1.12845","24.67954"
"24.80000","24.77939","1.10632","0.77436","0.18439","1.10632","24.77939"
"24.90000","24.87939","1.13338","0.77748","0.18890","1.13338","24.87939"
"25.00000","24.97957","1.11208","0.78061","0.18535","1.11208","24.97957"
"25.10000","25.07951","1.16134","0.78373","0.19356","1.16134","25.07951"
"25.20000","25.17941","1.18260","0.78686","0.19710","1.18260","25.17941"
"25.30000","25.27944","1.14647","0.78998","0.19108","1.14647","25.27944"
"25.40000","25.37957","1.13656","0.79311","0.18943","1.13656","25.37957"
"25.50000","25.47945","1.13872","0.79623","0.18979","1.13872","25.47945"
"25.60000","25.57933","1.17754","0.79935","0.19626","1.17754","25.57933"
"25.70000","25.67941","1.12267","0.80248","0.18711","1.12267","25.67941"
"25.80000","25.77950","1.23333","0.80561","0.20556","1.23333","25.77950"
"25.90000","25.87948","1.20240","0.80873","0.20040","1.20240","25.87948"
"26.00000","25.97941","1.18505","0.81186","0.19751","1.18505","25.97941"
"26.10000","26.07945","1.13729","0.81498","0.18955","1.13729","26.07945"
"26.20000","26.17950","1.18429","0.81811","0.19738","1.18429","26.17950"
"26.30000","26.27949","1.20194","0.82123","0.20032","1.20194","26.27949"
"26.40000","26.37942","1.21186","0.82436","0.20198","1.21186","26.37942"
"26.50000","26.47937","1.23709","0.82748","0.20618","1.23709","26.47937"
"26.60000","26.57952","1.21395","0.83061","0.20233","1.21395","26.57952"
"26.70000","26.67953","1.21295","0.83374","0.20216","1.21295","26.67953"
"26.80000","26.77938","1.18721","0.83686","0.19787","1.18721","26.77938"
"26.90000","26.87937","1.11687","0.83998","0.18615","1.11687","26.87937"
"27.00000","26.97953","1.26597","0.84311","0.21100","1.26597","26.97953"
"27.10000","27.07947","1.23969","0.84623","0.20662","1.23969","27.07947"
"27.20000","27.17935","1.26838","0.84935","0.21140","1.26838","27.17935"
"27.30000","27.27937","1.25922","0.85248","0.20987","1.25922","27.27937"
"27.40000","27.37952","1.22199","0.85561","0.20367","1.22199","27.37952"
"27.50000","27.47950","1.23287","0.85873","0.20548","1.23287","27.47950"
"27.60000","27.57934","1.23040","0.86185","0.20507","1.23040","27.57934"
"27.70000","27.67939","1.24396","0.86498","0.20733","1.24396","27.67939"
"27.80000","27.77952","1.27758","0.86811","0.21293","1.27758","27.77952"
"27.90000","27.87949","1.23563","0.87123","0.20594","1.23563","27.87949"
"28.00000","27.97941","1.25418","0.87436","0.20903","1.25418","27.97941"
"28.10000","28.07942","1.19708","0.87748","0.19951","1.19708","28.07942"
"28.20000","28.17951","1.24393","0.88061","0.20732","1.24393","28.17951"
"28.30000","28.27946","1.33552","0.88373","0.22259","1.33552","28.27946"
"28.40000","28.37941","1.27540","0.88686","0.21257","1.27540","28.37941"
"28.50000","28.47938","1.29224","0.88998","0.21537","1.29224","28.47938"
"28.60000","28.57943","1.26719","0.89311","0.21120","1.26719","28.57943"
"28.70000","28.67952","1.28326","0.89623","0.21388","1.28326","28.67952"
"28.80000","28.77940","1.28158","0.89936","0.21360","1.28158","28.77940"
"28.90000","28.87933","1.28556","0.90248","0.21426","1.28556","28.87933"
"29.00000","28.97953","1.33734","0.90561","0.22289","1.33734","28.97953"
"29.10000","29.07955","1.30548","0.90874","0.21758","1.30548","29.07955"
"29.20000","29.17938","1.29582","0.91186","0.21597","1.29582","29.17938"
"29.30000","29.27935","1.37170","0.91498","0.22862","1.37170","29.27935"
"29.40000","29.37952","1.30205","0.91811","0.21701","1.30205","29.37952"
"29.50000","29.47949","1.37406","0.92123","0.22901","1.37406","29.47949"
"29.60000","29.57935","1.37818","0.92435","0.22970","1.37818","29.57935"
"29.70000","29.67937","1.38416","0.92748","0.23069","1.38416","29.67937"
"29.80000","29.77949","1.30136","0.93061","0.21689","1.30136","29.77949"
"29.90000","29.87947","1.38050","0.93373","0.23008","1.38050","29.87947"
"30.00000","29.97940","1.30879","0.93686","0.21813","1.30879","29.97940"
"30.10000","30.07944","1.32864","0.93998","0.22144","1.32864","30.07944"
"30.20000","30.17950","1.36695","0.94311","0.22782","1.36695","30.17950"
"30.30000","30.27949","1.31932","0.94623","0.21989","1.31932","30.27949"
"30.40000","30.37936","1.32630","0.94935","0.22105","1.32630","30.37936"
"30.50000","30.47930","1.31855","0.95248","0.21976","1.31855","30.47930"
"30.60000","30.57941","1.40368","0.95561","0.23395","1.40368","30.57941"
"30.70000","30.67954","1.34185","0.95874","0.22364","1.34185","30.67954"
"30.80000","30.77945","1.31128","0.96186","0.21855","1.31128","30.77945"
"30.90000","30.87941","1.34903","0.96498","0.22484","1.34903","30.87941"
"31.00000","30.97941","1.41129","0.96811","0.23521","1.41129","30.97941"
"31.10000","31.07950","1.40344","0.97123","0.23391","1.40344","31.07950"
"31.20000","31.17940","1.39996","0.97436","0.23333","1.39996","31.17940"
"31.30000","31.27936","1.45194","0.97748","0.24199","1.45194","31.27936"
"31.40000","31.37957","1.41124","0.98061","0.23521","1.41124","31.37957"
"31.50000","31.47957","1.39278","0.98374","0.23213","1.39278","31.47957"
"31.60000","31.57941","1.47581","0.98686","0.24597","1.47581","31.57941"
"31.70000","31.67940","1.49389","0.98998","0.24898","1.49389","31.67940"
"31.80000","31.77952","1.39102","0.99311","0.23184","1.39102","31.77952"
"31.90000","31.87951","1.38464","0.99623","0.23077","1.38464","31.87951"
"32.00000","31.97936","1.39990","0.99936","0.23332","1.39990","31.97936"
"32.10000","32.07939","1.42125","1.00248","0.23687","1.42125","32.07939"
"32.20000","32.17952","1.47668","1.00561","0.24611","1.47668","32.17952"
"32.30000","32.27953","1.46709","1.00874","0.24452","1.46709","32.27953"
"32.40000","32.37941","1.47400","1.01186","0.24567","1.47400","32.37941"
"32.50000","32.47940","1.42460","1.01498","0.23743","1.42460","32.47940"
"32.60000","32.57954","1.45540","1.01811","0.24257","1.45540","32.57954"
"32.70000","32.67955","1.47828","1.02124","0.24638","1.47828","32.67955"
"32.80000","32.77944","1.45905","1.02436","0.24318","1.45905","32.77944"
"32.90000","32.87940","1.44861","1.02748","0.24144","1.44861","32.87940"
"33.00000","32.97945","1.49104","1.03061","0.24851","1.49104","32.97945"
"33.10000","33.07958","1.52929","1.03374","0.25488","1.52929","33.07958"
"33.20000","33.17949","1.49397","1.03686","0.24900","1.49397","33.17949"
"33.30000","33.27938","1.48132","1.03998","0.24689","1.48132","33.27938"
"33.40000","33.37946","1.50108","1.04311","0.25018","1.50108","33.37946"
"33.50000","33.47957","1.50816","1.04624","0.25136","1.50816","33.47957"
"33.60000","33.57942","1.51779","1.04936","0.25296","1.51779","33.57942"
"33.70000","33.67942","1.53180","1.05248","0.25530","1.53180","33.67942"
"33.80000","33.77956","1.49660","1.05561","0.24943","1.49660","33.77956"
"33.90000","33.87957","1.50607","1.05874","0.25101","1.50607","33.87957"
"34.00000","33.97943","1.56284","1.06186","0.26047","1.56284","33.97943"
"34.10000","34.07940","1.58681","1.06498","0.26447","1.58681","34.07940"
"34.20000","34.17955","1.61195","1.06811","0.26866","1.61195","34.17955"
"34.30000","34.27959","1.53396","1.07124","0.25566","1.53396","34.27959"
"34.40000","34.37943","1.55798","1.07436","0.25966","1.55798","34.37943"
"34.50000","34.47947","1.52121","1.07748","0.25354","1.52121","34.47947"
"34.60000","34.57956","1.61910","1.08061","0.26985","1.61910","34.57956"
"34.70000","34.67959","1.59195","1.08374","0.26532","1.59195","34.67959"
"34.80000","34.77946","1.60800","1.08686","0.26800","1.60800","34.77946"
"34.90000","34.87947","1.58564","1.08998","0.26427","1.58564","34.87947"
"35.00000","34.97958","1.54902","1.09311","0.25817","1.54902","34.97958"
"35.10000","35.07961","1.54115","1.09624","0.25686","1.54115","35.07961"
"35.20000","35.17949","1.57529","1.09936","0.26255","1.57529","35.17949"
"35.30000","35.27940","1.61781","1.10248","0.26963","1.61781","35.27940"
"35.40000","35.37947","1.64381","1.10561","0.27397","1.64381","35.37947"
"35.50000","35.47961","1.60497","1.10874","0.26749","1.60497","35.47961"
"35.60000","35.57951","1.56184","1.11186","0.26031","1.56184","35.57951"
"35.70000","35.67940","1.62448","1.11498","0.27075","1.62448","35.67940"
"35.80000","35.77950","1.57672","1.11811","0.26279","1.57672","35.77950"
"35.90000","35.87961","1.66363","1.12124","0.27727","1.66363","35.87961"
"36.00000","35.97943","1.65369","1.12436","0.27562","1.65369","35.97943"
"36.10000","36.07945","1.61098","1.12748","0.26850","1.61098","36.07945"
"36.20000","36.17957","1.61030","1.13061","0.26838","1.61030","36.17957"
"36.30000","36.27963","1.60046","1.13374","0.26674","1.60046","36.27963"
"36.40000","36.37953","1.68720","1.13686","0.28120","1.68720","36.37953"
"36.50000","36.47948","1.65447","1.13998","0.27574","1.65447","36.47948"
"36.60000","36.57957","1.66231","1.14311","0.27705","1.66231","36.57957"
"36.70000","36.67961","1.66093","1.14624","0.27682","1.66093","36.67961"
"36.80000","36.77947","1.68497","1.14936","0.28083","1.68497","36.77947"
"36.90000","36.87951","1.66672","1.15248","0.27779","1.66672","36.87951"
"37.00000","36.97955","1.67156","1.15561","0.27859","1.67156","36.97955"
