Tenacity at Break (Standard),"0.22267",N/tex
Tensile extension at Break (Standard),"70.45257",mm
Tenacity at Yield ,,N/tex

Time,Extension,Load,Tensile strain (Extension),Tensile stress,Tenacity,Tensile extension
(s),(mm),(N),(mm/mm),(MPa),(N/tex),(mm)
"36.70000","36.67951","3.17144","1.14623","0.44048","3.17144","36.67951"
"36.80000","36.77949","3.20388","1.14936","0.44498","3.20388","36.77949"
"36.90000","36.87939","3.19257","1.15248","0.44341","3.19257","36.87939"
"37.00000","36.97929","3.18759","1.15560","0.44272","3.18759","36.97929"
"37.10000","37.07944","3.19919","1.15873","0.44433","3.19919","37.07944"
"37.20000","37.17954","3.22999","1.16186","0.44861","3.22999","37.17954"
"37.30000","37.27942","3.18054","1.16498","0.44174","3.18054","37.27942"
"37.40000","37.37939","3.21275","1.16811","0.44621","3.21275","37.37939"
"37.50000","37.47945","3.27203","1.17123","0.45445","3.27203","37.47945"
"37.60000","37.57950","3.23471","1.17436","0.44927","3.23471","37.57950"
"37.70000","37.67935","3.29328","1.17748","0.45740","3.29328","37.67935"
"37.80000","37.77934","3.28624","1.18060","0.45642","3.28624","37.77934"
"37.90000","37.87960","3.27697","1.18374","0.45514","3.27697","37.87960"
"38.00000","37.97953","3.27066","1.18686","0.45426","3.27066","37.97953"
"38.10000","38.07940","3.29885","1.18998","0.45817","3.29885","38.07940"
"38.20000","38.17937","3.34656","1.19311","0.46480","3.34656","38.17937"
"38.30000","38.27951","3.30495","1.19623","0.45902","3.30495","38.27951"
"38.40000","38.37949","3.30717","1.19936","0.45933","3.30717","38.37949"
"38.50000","38.47935","3.41580","1.20248","0.47442","3.41580","38.47935"
"38.60000","38.57939","3.34584","1.20561","0.46470","3.34584","38.57939"
"38.70000","38.67950","3.37874","1.20873","0.46927","3.37874","38.67950"
"38.80000","38.77950","3.44231","1.21186","0.47810","3.44231","38.77950"
"38.90000","38.87938","3.39932","1.21498","0.47213","3.39932","38.87938"
"39.00000","38.97940","3.40914","1.21811","0.47349","3.40914","38.97940"
"39.10000","39.07949","3.43218","1.22123","0.47669","3.43218","39.07949"
"39.20000","39.17953","3.46662","1.22436","0.48147","3.46662","39.17953"
"39.30000","39.27940","3.41412","1.22748","0.47418","3.41412","39.27940"
"39.40000","39.37936","3.44153","1.23061","0.47799","3.44153","39.37936"
"39.50000","39.47943","3.49869","1.23373","0.48593","3.49869","39.47943"
"39.60000","39.57952","3.49957","1.23686","0.48605","3.49957","39.57952"
"39.70000","39.67943","3.44777","1.23998","0.47886","3.44777","39.67943"
"39.80000","39.77936","3.49075","1.24311","0.48483","3.49075","39.77936"
"39.90000","39.87947","3.54534","1.24623","0.49241","3.54534","39.87947"
"40.00000","39.97950","3.50919","1.24936","0.48739","3.50919","39.97950"
"40.10000","40.07934","3.58494","1.25248","0.49791","3.58494","40.07934"
"40.20000","40.17943","3.54672","1.25561","0.49260","3.54672","40.17943"
"40.30000","40.27950","3.53985","1.25873","0.49165","3.53985","40.27950"
"40.40000","40.37951","3.58930","1.26186","0.49851","3.58930","40.37951"
"40.50000","40.47939","3.62689","1.26498","0.50374","3.62689","40.47939"
"40.60000","40.57938","3.54649","1.26811","0.49257","3.54649","40.57938"
"40.70000","40.67953","3.64563","1.27124","0.50634","3.64563","40.67953"
"40.80000","40.77951","3.64623","1.27436","0.50642","3.64623","40.77951"
"40.90000","40.87937","3.63482","1.27748","0.50484","3.63482","40.87937"
"41.00000","40.97942","3.63774","1.28061","0.50524","3.63774","40.97942"
"41.10000","41.07951","3.73683","1.28373","0.51900","3.73683","41.07951"
"41.20000","41.17954","3.68279","1.28686","0.51150","3.68279","41.17954"
"41.30000","41.27940","3.67367","1.28998","0.51023","3.67367","41.27940"
"41.40000","41.37944","3.61865","1.29311","0.50259","3.61865","41.37944"
"41.50000","41.47952","3.79341","1.29624","0.52686","3.79341","41.47952"
"41.60000","41.57957","3.72800","1.29936","0.51778","3.72800","41.57957"
"41.70000","41.67944","3.66408","1.30248","0.50890","3.66408","41.67944"
"41.80000","41.77933","3.76088","1.30560","0.52234","3.76088","41.77933"
"41.90000","41.87944","3.76997","1.30873","0.52361","3.76997","41.87944"
"42.00000","41.97955","3.73980","1.31186","0.51942","3.73980","41.97955"
"42.10000","42.07943","3.79974","1.31498","0.52774","3.79974","42.07943"
"42.20000","42.17936","3.80833","1.31810","0.52893","3.80833","42.17936"
"42.30000","42.27951","3.78200","1.32123","0.52528","3.78200","42.27951"
"42.40000","42.37957","3.73755","1.32436","0.51910","3.73755","42.37957"
"42.50000","42.47938","3.86420","1.32748","0.53669","3.86420","42.47938"
"42.60000","42.57941","3.87894","1.33061","0.53874","3.87894","42.57941"
"42.70000","42.67953","3.82629","1.33374","0.53143","3.82629","42.67953"
"42.80000","42.77958","3.87339","1.33686","0.53797","3.87339","42.77958"
"42.90000","42.87947","3.97604","1.33998","0.55223","3.97604","42.87947"
"43.00000","42.97945","3.88153","1.34311","0.53910","3.88153","42.97945"
"43.10000","43.07952","3.85977","1.34623","0.53608","3.85977","43.07952"
"43.20000","43.17955","3.97283","1.34936","0.55178","3.97283","43.17955"
"43.30000","43.27943","3.97976","1.35248","0.55274","3.97976","43.27943"
"43.40000","43.37944","3.92340","1.35561","0.54492","3.92340","43.37944"
"43.50000","43.47953","3.96660","1.35874","0.55092","3.96660","43.47953"
"43.60000","43.57957","3.97392","1.36186","0.55193","3.97392","43.57957"
"43.70000","43.67945","3.99704","1.36498","0.55515","3.99704","43.67945"
"43.80000","43.77945","3.91996","1.36811","0.54444","3.91996","43.77945"
"43.90000","43.87951","4.07491","1.37123","0.56596","4.07491","43.87951"
"44.00000","43.97960","3.97357","1.37436","0.55188","3.97357","43.97960"
"44.10000","44.07948","4.03191","1.37748","0.55999","4.03191","44.07948"
"44.20000","44.17944","4.04992","1.38061","0.56249","4.04992","44.17944"
"44.30000","44.27953","4.01006","1.38374","0.55695","4.01006","44.27953"
"44.40000","44.37962","4.10470","1.38686","0.57010","4.10470","44.37962"
"44.50000","44.47946","4.11573","1.38998","0.57163","4.11573","44.47946"
"44.60000","44.57940","4.11374","1.39311","0.57135","4.11374","44.57940"
"44.70000","44.67956","4.11872","1.39624","0.57204","4.11872","44.67956"
"44.80000","44.77961","4.11829","1.39936","0.57198","4.11829","44.77961"
"44.90000","44.87945","4.17802","1.40248","0.58028","4.17802","44.87945"
"45.00000","44.97948","4.13123","1.40561","0.57378","4.13123","44.97948"
"45.10000","45.07964","4.16556","1.40874","0.57855","4.16556","45.07964"
"45.20000","45.17964","4.21001","1.41186","0.58472","4.21001","45.17964"
"45.30000","45.27948","4.19195","1.41498","0.58222","4.19195","45.27948"
"45.40000","45.37941","4.16463","1.41811","0.57842","4.16463","45.37941"
"45.50000","45.47948","4.26256","1.42123","0.59202","4.26256","45.47948"
"45.60000","45.57957","4.27133","1.42436","0.59324","4.27133","45.57957"
"45.70000","45.67950","4.20270","1.42748","0.58371","4.20270","45.67950"
"45.80000","45.77948","4.25400","1.43061","0.59083","4.25400","45.77948"
"45.90000","45.87957","4.29983","1.43374","0.59720","4.29983","45.87957"
"46.00000","45.97964","4.23484","1.43686","0.58817","4.23484","45.97964"
"46.10000","46.07954","4.23668","1.43999","0.58843","4.23668","46.07954"
"46.20000","46.17951","4.33715","1.44311","0.60238","4.33715","46.17951"
"46.30000","46.27953","4.34253","1.44624","0.60313","4.34253","46.27953"
"46.40000","46.37963","4.30272","1.44936","0.59760","4.30272","46.37963"
"46.50000","46.47954","4.31594","1.45249","0.59944","4.31594","46.47954"
"46.60000","46.57947","4.38631","1.45561","0.60921","4.38631","46.57947"
"46.70000","46.67957","4.30037","1.45874","0.59727","4.30037","46.67957"
"46.80000","46.77964","4.38906","1.46186","0.60959","4.38906","46.77964"
"46.90000","46.87951","4.40846","1.46498","0.61229","4.40846","46.87951"
"47.00000","46.97947","4.38619","1.46811","0.60919","4.38619","46.97947"
"47.10000","47.07957","4.40669","1.47124","0.61204","4.40669","47.07957"
"47.20000","47.17964","4.49241","1.47436","0.62395","4.49241","47.17964"
"47.30000","47.27949","4.47386","1.47748","0.62137","4.47386","47.27949"
"47.40000","47.37952","4.42615","1.48061","0.61474","4.42615","47.37952"
"47.50000","47.47958","4.46406","1.48374","0.62001","4.46406","47.47958"
"47.60000","47.57965","4.47203","1.48686","0.62112","4.47203","47.57965"
"47.70000","47.67956","4.48268","1.48999","0.62259","4.48268","47.67956"
"47.80000","47.77953","4.44736","1.49311","0.61769","4.44736","47.77953"
"47.90000","47.87958","4.48826","1.49624","0.62337","4.48826","47.87958"
"48.00000","47.97962","4.50404","1.49936","0.62556","4.50404","47.97962"
"48.10000","48.07958","4.50381","1.50249","0.62553","4.50381","48.07958"
"48.20000","48.17947","4.58456","1.50561","0.63674","4.58456","48.17947"
"48.30000","48.27955","4.64351","1.50874","0.64493","4.64351","48.27955"
"48.40000","48.37964","4.57495","1.51186","0.63541","4.57495","48.37964"
"48.50000","48.47958","4.62786","1.51499","0.64276","4.62786","48.47958"
"48.60000","48.57951","4.63049","1.51811","0.64312","4.63049","48.57951"
"48.70000","48.67958","4.69644","1.52124","0.65228","4.69644","48.67958"
"48.80000","48.77967","4.65131","1.52436","0.64601","4.65131","48.77967"
"48.90000","48.87954","4.72189","1.52749","0.65582","4.72189","48.87954"
"49.00000","48.97947","4.68358","1.53061","0.65050","4.68358","48.97947"
"49.10000","49.07955","4.63766","1.53374","0.64412","4.63766","49.07955"
"49.20000","49.17965","4.69090","1.53686","0.65151","4.69090","49.17965"
"49.30000","49.27955","4.74284","1.53999","0.65873","4.74284","49.27955"
"49.40000","49.37946","4.70722","1.54311","0.65378","4.70722","49.37946"
"49.50000","49.47958","4.77310","1.54624","0.66293","4.77310","49.47958"
"49.60000","49.57965","4.84517","1.54936","0.67294","4.84517","49.57965"
"49.70000","49.67954","4.75309","1.55249","0.66015","4.75309","49.67954"
"49.80000","49.77951","4.76970","1.55561","0.66246","4.76970","49.77951"
"49.90000","49.87959","4.81517","1.55874","0.66877","4.81517","49.87959"
"50.00000","49.97963","4.82067","1.56186","0.66954","4.82067","49.97963"
"50.10000","50.07957","4.82926","1.56499","0.67073","4.82926","50.07957"
"50.20000","50.17950","4.83807","1.56811","0.67195","4.83807","50.17950"
"50.30000","50.27952","4.82168","1.57123","0.66968","4.82168","50.27952"
"50.40000","50.37961","4.84635","1.57436","0.67310","4.84635","50.37961"
"50.50000","50.47959","4.94270","1.57749","0.68649","4.94270","50.47959"
"50.60000","50.57951","4.94325","1.58061","0.68656","4.94325","50.57951"
"50.70000","50.67957","4.98242","1.58374","0.69200","4.98242","50.67957"
"50.80000","50.77964","4.97128","1.58686","0.69046","4.97128","50.77964"
"50.90000","50.87957","4.96672","1.58999","0.68982","4.96672","50.87957"
"51.00000","50.97948","4.98084","1.59311","0.69178","4.98084","50.97948"
"51.10000","51.07954","4.91302","1.59624","0.68236","4.91302","51.07954"
"51.20000","51.17967","5.01108","1.59936","0.69598","5.01108","51.17967"
"51.30000","51.27955","5.01525","1.60249","0.69656","5.01525","51.27955"
"51.40000","51.37944","4.99341","1.60561","0.69353","4.99341","51.37944"
"51.50000","51.47958","5.00092","1.60874","0.69457","5.00092","51.47958"
"51.60000","51.57968","5.06675","1.61187","0.70372","5.06675","51.57968"
"51.70000","51.67950","5.03460","1.61498","0.69925","5.03460","51.67950"
"51.80000","51.77943","5.05203","1.61811","0.70167","5.05203","51.77943"
"51.90000","51.87954","5.09592","1.62124","0.70777","5.09592","51.87954"
"52.00000","51.97960","5.07113","1.62436","0.70432","5.07113","51.97960"
"52.10000","52.07954","5.06509","1.62749","0.70348","5.06509","52.07954"
"52.20000","52.17949","5.12808","1.63061","0.71223","5.12808","52.17949"
"52.30000","52.27953","5.12153","1.63374","0.71132","5.12153","52.27953"
"52.40000","52.37962","5.13434","1.63686","0.71310","5.13434","52.37962"
"52.50000","52.47954","5.19241","1.63999","0.72117","5.19241","52.47954"
"52.60000","52.57948","5.20735","1.64311","0.72324","5.20735","52.57948"
"52.70000","52.67952","5.11382","1.64624","0.71025","5.11382","52.67952"
"52.80000","52.77959","5.18482","1.64936","0.72011","5.18482","52.77959"
"52.90000","52.87958","5.21802","1.65249","0.72472","5.21802","52.87958"
"53.00000","52.97945","5.22965","1.65561","0.72634","5.22965","52.97945"
"53.10000","53.07953","5.22071","1.65874","0.72510","5.22071","53.07953"
"53.20000","53.17962","5.28446","1.66186","0.73395","5.28446","53.17962"
"53.30000","53.27960","5.28215","1.66499","0.73363","5.28215","53.27960"
"53.40000","53.37947","5.30933","1.66811","0.73741","5.30933","53.37947"
"53.50000","53.47953","5.37161","1.67124","0.74606","5.37161","53.47953"
"53.60000","53.57967","5.31310","1.67436","0.73793","5.31310","53.57967"
"53.70000","53.67952","5.28991","1.67748","0.73471","5.28991","53.67952"
"53.80000","53.77939","5.34363","1.68061","0.74217","5.34363","53.77939"
"53.90000","53.87947","5.38938","1.68373","0.74853","5.38938","53.87947"
"54.00000","53.97959","5.42769","1.68686","0.75385","5.42769","53.97959"
"54.10000","54.07952","5.38979","1.68999","0.74858","5.38979","54.07952"
"54.20000","54.17944","5.39071","1.69311","0.74871","5.39071","54.17944"
"54.30000","54.27953","5.49232","1.69624","0.76282","5.49232","54.27953"
"54.40000","54.37955","5.47384","1.69936","0.76026","5.47384","54.37955"
"54.50000","54.47950","5.45648","1.70248","0.75784","5.45648","54.47950"
"54.60000","54.57946","5.49588","1.70561","0.76332","5.49588","54.57946"
"54.70000","54.67947","5.52330","1.70873","0.76712","5.52330","54.67947"
"54.80000","54.77960","5.46557","1.71186","0.75911","5.46557","54.77960"
"54.90000","54.87952","5.55051","1.71499","0.77090","5.55051","54.87952"
"55.00000","54.97944","5.58502","1.71811","0.77570","5.58502","54.97944"
"55.10000","55.07946","5.53848","1.72123","0.76923","5.53848","55.07946"
"55.20000","55.17957","5.60286","1.72436","0.77817","5.60286","55.17957"
"55.30000","55.27953","5.56876","1.72749","0.77344","5.56876","55.27953"
"55.40000","55.37941","5.62627","1.73061","0.78143","5.62627","55.37941"
"55.50000","55.47945","5.65924","1.73373","0.78601","5.65924","55.47945"
"55.60000","55.57959","5.64028","1.73686","0.78337","5.64028","55.57959"
"55.70000","55.67954","5.67794","1.73999","0.78860","5.67794","55.67954"
"55.80000","55.77938","5.67618","1.74311","0.78836","5.67618","55.77938"
"55.90000","55.87948","5.74247","1.74623","0.79757","5.74247","55.87948"
"56.00000","55.97959","5.67286","1.74936","0.78790","5.67286","55.97959"
"56.10000","56.07952","5.64934","1.75248","0.78463","5.64934","56.07952"
"56.20000","56.17938","5.72215","1.75561","0.79474","5.72215","56.17938"
"56.30000","56.27946","5.71901","1.75873","0.79431","5.71901","56.27946"
"56.40000","56.37959","5.69097","1.76186","0.79041","5.69097","56.37959"
"56.50000","56.47951","5.79157","1.76498","0.80439","5.79157","56.47951"
"56.60000","56.57941","5.78710","1.76811","0.80376","5.78710","56.57941"
"56.70000","56.67946","5.81790","1.77123","0.80804","5.81790","56.67946"
"56.80000","56.77951","5.78779","1.77436","0.80386","5.78779","56.77951"
"56.90000","56.87953","5.81438","1.77749","0.80755","5.81438","56.87953"
"57.00000","56.97942","5.87094","1.78061","0.81541","5.87094","56.97942"
"57.10000","57.07942","5.82863","1.78373","0.80953","5.82863","57.07942"
"57.20000","57.17953","5.86707","1.78686","0.81487","5.86707","57.17953"
"57.30000","57.27950","5.86912","1.78998","0.81515","5.86912","57.27950"
"57.40000","57.37938","5.92448","1.79311","0.82284","5.92448","57.37938"
"57.50000","57.47939","5.90891","1.79623","0.82068","5.90891","57.47939"
"57.60000","57.57950","5.93888","1.79936","0.82484","5.93888","57.57950"
"57.70000","57.67951","5.90362","1.80248","0.81995","5.90362","57.67951"
"57.80000","57.77939","5.91158","1.80561","0.82105","5.91158","57.77939"
"57.90000","57.87943","6.00021","1.80873","0.83336","6.00021","57.87943"
"58.00000","57.97954","5.98293","1.81186","0.83096","5.98293","57.97954"
"58.10000","58.07951","6.00321","1.81498","0.83378","6.00321","58.07951"
"58.20000","58.17931","6.05822","1.81810","0.84142","6.05822","58.17931"
"58.30000","58.27943","6.07727","1.82123","0.84406","6.07727","58.27943"
"58.40000","58.37955","6.08108","1.82436","0.84459","6.08108","58.37955"
"58.50000","58.47950","6.06614","1.82748","0.84252","6.06614","58.47950"
"58.60000","58.57935","6.14699","1.83060","0.85375","6.14699","58.57935"
"58.70000","58.67941","6.12758","1.83373","0.85105","6.12758","58.67941"
"58.80000","58.77949","6.10137","1.83686","0.84741","6.10137","58.77949"
"58.90000","58.87944","6.20001","1.83998","0.86111","6.20001","58.87944"
"59.00000","58.97942","6.21984","1.84311","0.86387","6.21984","58.97942"
"59.10000","59.07941","6.12182","1.84623","0.85025","6.12182","59.07941"
"59.20000","59.17949","6.13073","1.84936","0.85149","6.13073","59.17949"
"59.30000","59.27954","6.23477","1.85249","0.86594","6.23477","59.27954"
"59.40000","59.37940","6.16088","1.85561","0.85568","6.16088","59.37940"
"59.50000","59.47938","6.21155","1.85873","0.86272","6.21155","59.47938"
"59.60000","59.57948","6.28377","1.86186","0.87275","6.28377","59.57948"
"59.70000","59.67953","6.28500","1.86499","0.87292","6.28500","59.67953"
"59.80000","59.77934","6.26339","1.86810","0.86992","6.26339","59.77934"
"59.90000","59.87937","6.35047","1.87123","0.88201","6.35047","59.87937"
"60.00000","59.97949","6.34880","1.87436","0.88178","6.34880","59.97949"
"60.10000","60.07950","6.33688","1.87748","0.88012","6.33688","60.07950"
"60.20000","60.17937","6.34206","1.88061","0.88084","6.34206","60.17937"
"60.30000","60.27935","6.36647","1.88373","0.88423","6.36647","60.27935"
"60.40000","60.37951","6.40802","1.88686","0.89000","6.40802","60.37951"
"60.50000","60.47952","6.35213","1.88999","0.88224","6.35213","60.47952"
"60.60000","60.57936","6.40669","1.89310","0.88982","6.40669","60.57936"
"60.70000","60.67937","6.44177","1.89623","0.89469","6.44177","60.67937"
"60.80000","60.77949","6.43915","1.89936","0.89433","6.43915","60.77949"
"60.90000","60.87947","6.40307","1.90248","0.88932","6.40307","60.87947"
"61.00000","60.97938","6.45718","1.90561","0.89683","6.45718","60.97938"
"61.10000","61.07943","6.44985","1.90873","0.89581","6.44985","61.07943"
"61.20000","61.17949","6.48364","1.91186","0.90051","6.48364","61.17949"
"61.30000","61.27948","6.53011","1.91498","0.90696","6.53011","61.27948"
"61.40000","61.37941","6.52367","1.91811","0.90607","6.52367","61.37941"
"61.50000","61.47934","6.52939","1.92123","0.90686","6.52939","61.47934"
"61.60000","61.57947","6.61333","1.92436","0.91852","6.61333","61.57947"
"61.70000","61.67955","6.58250","1.92749","0.91424","6.58250","61.67955"
"61.80000","61.77939","6.58454","1.93061","0.91452","6.58454","61.77939"
"61.90000","61.87940","6.66975","1.93373","0.92635","6.66975","61.87940"
"62.00000","61.97953","6.66334","1.93686","0.92546","6.66334","61.97953"
"62.10000","62.07956","6.67119","1.93999","0.92655","6.67119","62.07956"
"62.20000","62.17937","6.68097","1.94311","0.92791","6.68097","62.17937"
"62.30000","62.27934","6.72166","1.94623","0.93356","6.72166","62.27934"
"62.40000","62.37943","6.69515","1.94936","0.92988","6.69515","62.37943"
"62.50000","62.47949","6.71166","1.95248","0.93217","6.71166","62.47949"
"62.60000","62.57934","6.70600","1.95560","0.93139","6.70600","62.57934"
"62.70000","62.67943","6.75249","1.95873","0.93785","6.75249","62.67943"
"62.80000","62.77957","6.69888","1.96186","0.93040","6.69888","62.77957"
"62.90000","62.87954","6.73356","1.96499","0.93522","6.73356","62.87954"
"63.00000","62.97939","6.75781","1.96811","0.93858","6.75781","62.97939"
"63.10000","63.07942","6.78620","1.97123","0.94253","6.78620","63.07942"
"63.20000","63.17949","6.83013","1.97436","0.94863","6.83013","63.17949"
"63.30000","63.27946","6.82279","1.97748","0.94761","6.82279","63.27946"
"63.40000","63.37944","6.84695","1.98061","0.95097","6.84695","63.37944"
"63.50000","63.47945","6.87410","1.98373","0.95474","6.87410","63.47945"
"63.60000","63.57948","6.81198","1.98686","0.94611","6.81198","63.57948"
"63.70000","63.67950","6.86690","1.98998","0.95374","6.86690","63.67950"
"63.80000","63.77943","6.93412","1.99311","0.96307","6.93412","63.77943"
"63.90000","63.87938","6.85689","1.99623","0.95235","6.85689","63.87938"
"64.00000","63.97948","6.96094","1.99936","0.96680","6.96094","63.97948"
"64.10000","64.07957","6.96583","2.00249","0.96748","6.96583","64.07957"
"64.20000","64.17943","6.91856","2.00561","0.96091","6.91856","64.17943"
"64.30000","64.27940","6.98069","2.00873","0.96954","6.98069","64.27940"
"64.40000","64.37950","6.99033","2.01186","0.97088","6.99033","64.37950"
"64.50000","64.47955","6.98636","2.01499","0.97033","6.98636","64.47955"
"64.60000","64.57944","7.08360","2.01811","0.98383","7.08360","64.57944"
"64.70000","64.67938","7.06980","2.02123","0.98192","7.06980","64.67938"
"64.80000","64.77953","7.03686","2.02436","0.97734","7.03686","64.77953"
"64.90000","64.87957","7.03024","2.02749","0.97642","7.03024","64.87957"
"65.00000","64.97945","7.11503","2.03061","0.98820","7.11503","64.97945"
"65.10000","65.07943","7.09932","2.03373","0.98602","7.09932","65.07943"
"65.20000","65.17953","7.05139","2.03686","0.97936","7.05139","65.17953"
"65.30000","65.27956","7.21176","2.03999","1.00163","7.21176","65.27956"
"65.40000","65.37945","7.14635","2.04311","0.99255","7.14635","65.37945"
"65.50000","65.47944","7.11598","2.04623","0.98833","7.11598","65.47944"
"65.60000","65.57951","7.20931","2.04936","1.00129","7.20931","65.57951"
"65.70000","65.67953","7.17210","2.05249","0.99612","7.17210","65.67953"
"65.80000","65.77945","7.27875","2.05561","1.01094","7.27875","65.77945"
"65.90000","65.87949","7.24053","2.05873","1.00563","7.24053","65.87949"
"66.00000","65.97951","7.23665","2.06186","1.00509","7.23665","65.97951"
"66.10000","66.07957","7.24813","2.06499","1.00668","7.24813","66.07957"
"66.20000","66.17947","7.24458","2.06811","1.00619","7.24458","66.17947"
"66.30000","66.27939","7.26811","2.07123","1.00946","7.26811","66.27939"
"66.40000","66.37953","7.30132","2.07436","1.01407","7.30132","66.37953"
"66.50000","66.47960","7.28080","2.07749","1.01122","7.28080","66.47960"
"66.60000","66.57948","7.29208","2.08061","1.01279","7.29208","66.57948"
"66.70000","66.67941","7.36237","2.08373","1.02255","7.36237","66.67941"
"66.80000","66.77954","7.40464","2.08686","1.02842","7.40464","66.77954"
"66.90000","66.87960","7.38234","2.08999","1.02532","7.38234","66.87960"
"67.00000","66.97944","7.39710","2.09311","1.02738","7.39710","66.97944"
"67.10000","67.07938","7.40817","2.09623","1.02891","7.40817","67.07938"
"67.20000","67.17953","7.42219","2.09936","1.03086","7.42219","67.17953"
"67.30000","67.27959","7.44004","2.10249","1.03334","7.44004","67.27959"
"67.40000","67.37951","7.44014","2.10561","1.03335","7.44014","67.37951"
"67.50000","67.47948","7.49699","2.10873","1.04125","7.49699","67.47948"
"67.60000","67.57959","7.44841","2.11186","1.03450","7.44841","67.57959"
"67.70000","67.67962","7.49110","2.11499","1.04043","7.49110","67.67962"
"67.80000","67.77951","7.59684","2.11811","1.05512","7.59684","67.77951"
"67.90000","67.87946","7.52261","2.12123","1.04481","7.52261","67.87946"
"68.00000","67.97956","7.45630","2.12436","1.03560","7.45630","67.97956"
"68.10000","68.07961","7.55583","2.12749","1.04942","7.55583","68.07961"
"68.20000","68.17953","7.48815","2.13061","1.04002","7.48815","68.17953"
"68.30000","68.27950","7.53025","2.13373","1.04587","7.53025","68.27950"
"68.40000","68.37956","7.55742","2.13686","1.04964","7.55742","68.37956"
"68.50000","68.47962","7.64749","2.13999","1.06215","7.64749","68.47962"
"68.60000","68.57953","7.61324","2.14311","1.05739","7.61324","68.57953"
"68.70000","68.67941","7.69491","2.14623","1.06874","7.69491","68.67941"
"68.80000","68.77953","7.63571","2.14936","1.06052","7.63571","68.77953"
"68.90000","68.87965","7.58296","2.15249","1.05319","7.58296","68.87965"
"69.00000","68.97954","7.60255","2.15561","1.05591","7.60255","68.97954"
"69.10000","69.07944","7.60740","2.15873","1.05658","7.60740","69.07944"
"69.20000","69.17957","7.73000","2.16186","1.07361","7.73000","69.17957"
"69.30000","69.27962","7.52973","2.16499","1.04580","7.52973","69.27962"
"69.40000","69.37949","0.12005","2.16811","0.01667","0.12005","69.37949"
"69.50000","69.47947","0.22411","2.17123","0.03113","0.22411","69.47947"
"69.60000","69.57957","0.23350","2.17436","0.03243","0.23350","69.57957"
"69.70000","69.67960","0.23224","2.17749","0.03226","0.23224","69.67960"
"69.80000","69.77956","0.24255","2.18061","0.03369","0.24255","69.77956"
"69.90000","69.87949","0.23615","2.18373","0.03280","0.23615","69.87949"
"70.00000","69.97957","0.24590","2.18686","0.03415","0.24590","69.97957"
"70.10000","70.07964","0.18023","2.18999","0.02503","0.18023","70.07964"
"70.20000","70.17957","0.22377","2.19311","0.03108","0.22377","70.17957"
"70.30000","70.27952","0.24821","2.19623","0.03447","0.24821","70.27952"
"70.40000","70.37955","0.21118","2.19936","0.02933","0.21118","70.37955"
"70.47300","70.45257","0.22267","2.20164","0.03093","0.22267","70.45257"
